"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"1/7/2026","1/7/2026","1/8/2026","TSLA","TSLA 1/9/2026 Call $435.00","BTO","1","$5.70","($570.04)"
"1/7/2026","1/7/2026","1/8/2026","HIMS","HIMS 1/21/2028 Call $35.00","BTO","1","$17.15","($1,715.04)"
"1/6/2026","1/6/2026","1/7/2026","MS","MS 1/15/2027 Put $185.00","BTO","1","$18.80","($1,880.04)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","STC","5","$0.60","$299.78"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","STC","5","$0.70","$349.78"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","STC","3","$0.64","$191.87"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","STC","7","$0.64","$447.70"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","BTO","20","$0.60","($1,200.80)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","STC","10","$0.54","$539.57"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $691.00","BTO","10","$0.69","($690.40)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/7/2026 Put $691.00","STC","5","$1.33","$664.78"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/7/2026 Put $691.00","BTO","5","$1.38","($690.20)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","STC","3","$0.30","$89.87"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","STC","2","$0.30","$59.91"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","STC","5","$0.30","$149.78"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","STC","5","$0.29","$144.78"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","STC","5","$0.29","$144.78"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","BTO","14","$0.28","($392.56)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","BTO","5","$0.28","($140.20)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Call $691.00","BTO","1","$0.28","($28.04)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $687.00","STC","1","$0.05","$4.95"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $687.00","STC","19","$0.05","$94.18"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $687.00","BTO","10","$0.14","($140.40)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $687.00","BTO","10","$0.22","($220.40)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $690.00","STC","1","$1.43","$142.95"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $690.00","STC","1","$1.46","$145.95"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $690.00","STC","1","$1.33","$132.95"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $690.00","BTO","3","$1.17","($351.12)"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $689.00","STC","1","$0.59","$58.95"
"1/6/2026","1/6/2026","1/7/2026","SPY","SPY 1/6/2026 Put $689.00","BTO","1","$0.77","($77.04)"
"1/6/2026","1/6/2026","1/7/2026","NVDA","NVDA 1/9/2026 Call $190.00","STC","1","$3.10","$309.95"
"1/6/2026","1/6/2026","1/7/2026","NVDA","NVDA 1/9/2026 Call $190.00","BTO","1","$2.99","($299.04)"
"1/6/2026","1/6/2026","1/7/2026","PLUG","PLUG 1/9/2026 Call $3.00","BTO","20","$0.04","($80.80)"
"1/6/2026","1/6/2026","1/7/2026","PLUG","PLUG 1/9/2026 Call $3.00","BTO","5","$0.04","($20.20)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Put $687.00","STC","3","$1.00","$299.87"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Put $687.00","BTO","3","$1.08","($324.12)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Put $687.00","STC","2","$1.04","$207.91"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Put $687.00","BTO","2","$1.02","($204.08)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","STC","1","$0.40","$39.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","STC","1","$0.37","$36.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","STC","3","$0.38","$113.87"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","BTO","5","$0.35","($175.20)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Call $689.00","STC","1","$1.01","$100.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Call $689.00","STC","1","$1.00","$99.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Call $689.00","STC","1","$1.04","$103.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Call $689.00","BTO","3","$0.93","($279.12)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Call $688.00","STC","2","$1.45","$289.91"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/6/2026 Call $688.00","BTO","2","$1.38","($276.08)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","STC","1","$0.56","$55.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","STC","2","$0.56","$111.91"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","BTO","3","$0.64","($192.12)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","STC","3","$0.66","$197.87"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $688.00","BTO","3","$0.63","($189.12)"
"1/5/2026","1/5/2026","1/6/2026","QQQ","QQQ 1/5/2026 Call $619.00","STC","2","$0.31","$61.91"
"1/5/2026","1/5/2026","1/6/2026","QQQ","QQQ 1/5/2026 Call $619.00","STC","3","$0.38","$113.87"
"1/5/2026","1/5/2026","1/6/2026","QQQ","QQQ 1/5/2026 Call $619.00","BTO","5","$0.33","($165.20)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","STC","4","$0.06","$23.83"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","STC","5","$0.06","$29.78"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","BTO","1","$0.09","($9.04)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","BTO","2","$0.08","($16.08)"
"1/5/2026","1/5/2026","1/6/2026","NVO","NVO 1/15/2027 Call $55.00","STC","1","$9.95","$994.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","BTO","2","$0.07","($14.08)"
"1/5/2026","1/5/2026","1/6/2026","GTLB","GTLB 1/23/2026 Call $40.00","STC","2","$0.71","$141.91"
"1/5/2026","1/5/2026","1/6/2026","GTLB","GTLB 1/23/2026 Call $40.00","STC","1","$0.71","$70.95"
"1/5/2026","1/5/2026","1/6/2026","PYPL","PYPL 6/18/2026 Call $60.00","STC","1","$6.20","$619.95"
"1/5/2026","1/5/2026","1/6/2026","PYPL","PYPL 6/18/2026 Call $60.00","STC","1","$6.30","$629.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","BTO","2","$0.17","($34.08)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","BTO","1","$0.33","($33.04)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $685.00","BTO","1","$0.52","($52.04)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $687.00","STC","1","$1.29","$128.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $687.00","STC","1","$1.29","$128.95"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $687.00","BTO","2","$1.10","($220.08)"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $683.00","STC","2","$0.30","$59.91"
"1/5/2026","1/5/2026","1/6/2026","SPY","SPY 1/5/2026 Put $683.00","BTO","2","$0.25","($50.08)"
"1/5/2026","1/5/2026","1/6/2026","NVO","NVO 1/15/2027 Call $55.00","STC","1","$9.40","$939.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","2","$0.07","$13.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","1","$0.10","$9.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","2","$0.22","$43.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","BTO","4","$0.15","($60.08)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","BTO","1","$0.16","($16.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","4","$0.14","$55.91"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","BTO","2","$0.18","($36.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","BTO","1","$0.39","($39.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","BTO","1","$0.48","($48.02)"
"1/2/2026","1/2/2026","1/5/2026","NVO","NVO 1/15/2027 Call $55.00","BTO","1","$8.55","($855.02)"
"1/2/2026","1/2/2026","1/5/2026","NVO","NVO 1/15/2027 Call $55.00","BTO","1","$8.45","($845.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $682.00","STC","1","$0.44","$43.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $682.00","STC","2","$0.23","$45.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $682.00","BTO","3","$0.14","($42.06)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","3","$0.30","$89.93"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","3","$0.44","($132.06)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.32","$31.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.32","$31.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.52","$51.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","1","$0.38","($38.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","2","$0.38","($76.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","STC","1","$0.88","$87.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","STC","2","$0.72","$143.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","BTO","3","$0.44","($132.06)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","STC","1","$0.41","$40.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","STC","1","$0.41","$40.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","BTO","2","$0.44","($88.04)"
"1/2/2026","1/2/2026","1/5/2026","SOC","SOC 1/16/2026 Call $16.00","STC","2","$0.60","$119.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $684.00","STC","5","$0.22","$109.88"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $684.00","STC","1","$0.22","$21.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $684.00","STC","1","$0.22","$21.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $684.00","STC","3","$0.22","$65.93"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $684.00","BTO","10","$0.25","($250.20)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.21","$20.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","2","$0.21","$41.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.21","$20.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","1","$0.32","($32.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","3","$0.61","($183.06)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $682.00","STC","2","$0.55","$109.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $682.00","STC","2","$0.63","$125.95"
"1/2/2026","1/2/2026","1/5/2026","SOC","SOC 1/16/2026 Call $16.00","BTO","2","$0.55","($110.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $682.00","BTO","4","$0.52","($208.08)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.90","$89.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.85","$84.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","2","$0.51","($102.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","STC","1","$0.90","$89.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","STC","1","$0.86","$85.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $681.00","BTO","2","$0.65","($130.04)"
"1/2/2026","1/2/2026","1/5/2026","JD","JD 1/16/2026 Call $37.50","BTO","10","$0.01","($10.20)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $683.00","STC","2","$0.61","$121.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $683.00","STC","1","$0.75","$74.97"
"1/2/2026","1/2/2026","1/5/2026","GTLB","GTLB 1/23/2026 Call $40.00","BTO","1","$0.55","($55.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $683.00","BTO","1","$0.59","($59.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Call $683.00","BTO","2","$0.59","($118.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.91","$90.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.72","$71.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","STC","1","$0.69","$68.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","1","$0.29","($29.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","1","$0.49","($49.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $680.00","BTO","1","$0.48","($48.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $683.00","STC","1","$2.38","$237.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $683.00","BTO","1","$1.76","($176.02)"
"1/2/2026","1/2/2026","1/5/2026","NVDA","NVDA 1/9/2026 Call $192.50","STC","2","$2.95","$589.95"
"1/2/2026","1/2/2026","1/5/2026","NVDA","NVDA 1/9/2026 Call $192.50","BTO","2","$2.85","($570.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","1","$0.99","$98.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","1","$0.87","$86.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","STC","3","$0.82","$245.93"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $682.00","BTO","5","$0.66","($330.10)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $683.00","STC","2","$0.88","$175.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $683.00","BTO","2","$0.76","($152.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $683.00","STC","2","$0.57","$113.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $683.00","STC","1","$0.60","$59.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $683.00","STC","2","$0.60","$119.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/2/2026 Put $683.00","BTO","5","$0.42","($210.10)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","STC","1","$2.07","$206.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","STC","1","$1.89","$188.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","STC","2","$1.90","$379.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","BTO","1","$1.62","($162.02)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","BTO","2","$1.62","($324.04)"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","STC","2","$1.74","$347.95"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","STC","1","$1.92","$191.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","STC","1","$1.91","$190.97"
"1/2/2026","1/2/2026","1/5/2026","SPY","SPY 1/5/2026 Put $686.00","BTO","5","$1.73","($865.10)"
"1/2/2026","1/2/2026","1/5/2026","ALAB","ALAB 1/16/2026 Call $200.00","STC","1","$3.35","$334.97"
"1/2/2026","1/2/2026","1/5/2026","NVO","NVO 1/15/2027 Call $55.00","STC","1","$8.15","$814.97"
"1/2/2026","1/2/2026","1/5/2026","ALAB","ALAB 1/16/2026 Call $200.00","STC","1","$2.85","$284.97"
""
"","","","","","","","","","The data provided is for informational purposes only. Please consult a professional tax service or personal tax advisor if you need instructions on how to calculate cost basis or questions regarding your specific tax situation. Reminder: This data does not include Robinhood Crypto or Robinhood Spending activity."
